first image, second image, featureCountCombined, trueFeatureCountCombined, Fgt: trueSampsonErr, Fgt: trueErrorStdDev, Fgt: trueRootSampsonErr, Fgt: trueRootErrorStdDev, refined F: inlierCountCombined, refined F: trueInlierCountCombined, refined F: sampsonErrCombined, refined F: trueSampsonErr, refined F: trueSampsonErrStdDev, refined F: trueRootSampsonErr, refined F: trueRootSampsonErrStdDev, F_Points: featureCountGood, F_Points: trueFeatureCountGood, F_Points: featureCountComplete, F_Points: trueFeatureCountComplete, F_Points: inlierCountOwnGood, F_Points: trueInlierCountOwnGood, F_Points: inlierCountOwnComplete, F_Points: trueInlierCountOwnComplete, F_Points: inlierCountCombined, F_Points: trueInlierCountCombined, F_Points: sampsonErrOwn, F_Points: sampsonErrComplete, F_Points: sampsonErrCombined, F_Points: sampsonErrStdDevCombined, F_Points: trueSampsonErr, F_Points: trueSampsonErrStdDev, F_Points: trueRootSampsonErr, F_Points: trueRootSampsonErrStdDev, F_Points: quality, H_Lines: featureCountGood, H_Lines: trueFeatureCountGood, H_Lines: featureCountComplete, H_Lines: trueFeatureCountComplete, H_Lines: inlierCountOwnGood, H_Lines: trueInlierCountOwnGood, H_Lines: inlierCountOwnComplete, H_Lines: trueInlierCountOwnComplete, H_Lines: inlierCountCombined, H_Lines: trueInlierCountCombined, H_Lines: sampsonErrOwn, H_Lines: sampsonErrComplete, H_Lines: sampsonErrCombined, H_Lines: sampsonErrStdDevCombined, H_Lines: trueSampsonErr, H_Lines: trueSampsonErrStdDev, H_Lines: trueRootSampsonErr, H_Lines: trueRootSampsonErrStdDev, H_Lines: quality, H_Points: featureCountGood, H_Points: trueFeatureCountGood, H_Points: featureCountComplete, H_Points: trueFeatureCountComplete, H_Points: inlierCountOwnGood, H_Points: trueInlierCountOwnGood, H_Points: inlierCountOwnComplete, H_Points: trueInlierCountOwnComplete, H_Points: inlierCountCombined, H_Points: trueInlierCountCombined, H_Points: sampsonErrOwn, H_Points: sampsonErrComplete, H_Points: sampsonErrCombined, H_Points: sampsonErrStdDevCombined, H_Points: trueSampsonErr, H_Points: trueSampsonErrStdDev, H_Points: trueRootSampsonErr, H_Points: trueRootSampsonErrStdDev, H_Points: quality, time (min)
/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0005.png,/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0006.png,2906,2864,0.323599,0.323599,0.375366,0.375366,2876,2859,1.31208,0.275384,1.10843,0.314924,1.10913,385,385,2455,1354,380,380,1329,1322,2873,2853,0.541765,77828,1.38374,16.764,0.405241,1.67833,0.361651,1.67889,1,272,-1,6721,-1,148,137,938,920,2370,2370,2.80621,-1,310.104,9067.2,228.292,8315.82,2.78814,8318.88,0.659514,385,385,2455,1350,275,275,1466,733,1373,1373,5.92655,64226.4,491.943,4392.34,408.667,4113.96,8.07076,4133.42,0.382124,4.83333
/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0005.png,/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0006.png,3152,3059,0.629005,0.629005,0.539607,0.539607,3106,3050,35.2409,0.443496,1.49103,0.427833,1.49111,385,385,2455,1354,380,380,1329,1322,3064,3052,0.541765,77828,35.7557,1132.95,0.704084,1.56217,0.543134,1.57044,1,272,-1,6721,-1,142,133,1046,1002,2362,2312,10.1756,-1,813.933,17848.3,632.52,16415.8,4.94912,16427.8,0.624374,385,385,2455,1351,251,251,1390,694,1801,1795,3.52365,61920.1,451.525,4364.5,342.673,2398.32,7.50102,2421.63,0.485621,8.95
/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0005.png,/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0006.png,3201,3137,0.281375,0.281375,0.357235,0.357235,3143,3133,2.34073,0.239285,0.838904,0.282865,0.840035,385,385,2455,1354,380,380,1329,1322,3144,3137,0.541765,77828,2.60964,30.4825,0.374998,1.09227,0.404565,1.09267,1,272,-1,6721,-1,146,139,1090,1060,2731,2705,0.751875,-1,58.901,1299.66,37.2839,1082.3,1.47334,1082.89,0.702414,385,385,2455,1349,301,301,1508,754,820,807,13.9107,85510.9,684.419,18697.2,474.376,16462.8,8.04607,16469.5,0.208999,4.36667
/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0005.png,/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0006.png,3613,3580,0.251972,0.251972,0.303927,0.303927,3585,3579,1.071,0.207358,0.761369,0.238015,0.761986,385,385,2455,1354,380,380,1329,1322,3581,3572,0.541765,77828,1.20569,13.3845,0.356459,1.19856,0.347962,1.19859,1,272,-1,6721,-1,132,131,1302,1288,3087,3075,3.143,-1,178.139,6132.52,133.681,5672.77,1.74165,5674.31,0.689619,385,385,2455,1349,244,244,1230,615,1134,1133,1.14517,109222,663.951,16711.2,503.645,15747.2,8.31947,15755,0.253195,6.3
/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0005.png,/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0006.png,3238,3159,0.269601,0.269601,0.358843,0.358843,3163,3158,5.71781,0.176353,0.652402,0.243777,0.655878,385,385,2455,1354,380,380,1329,1322,3165,3158,0.541765,77828,5.84184,122.878,0.350613,1.02562,0.384291,1.02618,1,272,-1,6721,-1,190,178,1104,1066,2335,2316,6.00986,-1,929.03,21871.8,698.257,19746,5.66208,19758.1,0.590294,385,385,2455,1354,246,246,1254,627,1114,1105,11.6135,96758.8,605.814,15512.3,423.355,14109.5,7.9594,14115.6,0.282958,5.85
/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0005.png,/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0006.png,2632,2533,0.581321,0.581321,0.491533,0.491533,2563,2529,7.93283,0.554295,1.57362,0.493415,1.5748,385,385,2455,1354,380,380,1329,1322,2506,2481,0.541765,77828,8.49529,90.0414,1.04971,2.68747,0.633057,2.71959,1,272,-1,6721,-1,148,139,782,736,2348,2305,13.0351,-1,12.9716,159.696,5.62665,136.496,0.865979,136.579,0.879912,385,385,2455,1345,274,274,1414,705,1112,1109,87.6841,54813.1,1613.82,8232.13,1497,6206.56,17.0715,6380.63,0.355352,5.83333
/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0005.png,/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0006.png,2728,2631,0.599818,0.599818,0.531967,0.531967,2638,2629,2.92804,0.494945,1.02489,0.504346,1.02493,385,385,2455,1354,380,380,1329,1322,2641,2627,0.541765,77828,3.23486,25.4805,0.750926,1.55171,0.592997,1.55973,1,272,-1,6721,-1,170,150,826,781,2170,2094,1.64103,-1,62.6149,1905.19,49.0716,1828.58,1.59195,1829.2,0.666353,385,385,2455,1343,276,276,1380,689,1676,1673,3.45532,87539.9,411.953,7992.41,270.708,7678.5,5.22831,7683.09,0.508247,11.8167
/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0000.png,/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0003.png,577,461,1.09408,1.09408,0.760276,0.760276,524,450,1035.7,3.80642,57.8756,0.759925,57.9559,104,77,2251,344,62,61,248,231,516,435,1.50411,224465,1113.46,9384.42,4.02904,33.7375,1.04085,33.8698,1,24,-1,5400,-1,24,6,180,128,350,263,386.969,-1,1995.44,30582.8,414.433,2347.61,9.95276,2382.27,0.653543,103,76,2251,339,60,60,394,197,241,239,388.271,224632,3322.67,38419,362.724,3319.02,8.03176,3337.96,0.440273,3.06667
/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0000.png,/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0003.png,233,217,0.475604,0.475604,0.441623,0.441623,220,212,77.0197,1.14718,2.43881,0.749656,2.47114,104,77,2251,344,62,61,248,231,220,205,1.50411,224465,73.3211,1075.13,2.74866,7.11138,1.0969,7.30156,1,,,,,,,,,,,,,,,,,,,,104,77,2251,347,56,55,352,175,148,146,191.404,176305,1812.42,12721,182.136,327.594,7.68189,371.34,0.545351,2.26667
/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0000.png,/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0003.png,231,214,0.470778,0.470778,0.436861,0.436861,212,202,304.705,2.40455,6.34534,1.00416,6.49874,104,77,2251,344,62,61,248,231,218,203,1.50411,224465,307.017,4471.56,2.81302,7.7263,1.09039,7.91689,1,,,,,,,,,,,,,,,,,,,,104,77,2251,337,56,55,312,154,142,141,77.1802,168292,1426.75,9039.95,283.178,925.921,7.92466,966.152,0.564,2.78333
/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0000.png,/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0003.png,236,221,0.478237,0.478237,0.44261,0.44261,221,213,8.94242,1.4121,3.13137,0.810802,3.18884,104,77,2251,344,62,61,248,231,222,207,1.50411,224465,3.28032,8.06033,3.16946,8.29254,1.14855,8.53633,1,,,,,,,,,,,,,,,,,,,,103,76,2251,341,58,58,356,178,169,168,11.8192,168750,640.328,5864.35,52.8517,121.335,3.82648,130.906,0.608819,2.55
/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0000.png,/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0003.png,507,399,1.13196,1.13196,0.752531,0.752531,437,377,20.7024,2.43314,6.35694,1.0808,6.49955,104,77,2251,344,62,61,248,231,435,380,1.50411,224465,21.3377,173.097,2.65688,6.47568,1.15587,6.64779,1,24,-1,5400,-1,24,12,142,94,238,183,308.268,-1,379.687,1178.47,274.285,580.107,10.0335,637.596,0.448338,104,77,2251,343,59,59,350,175,242,232,99.2093,217179,6443.41,54604.4,1437.49,8980.23,11.7918,9092.98,0.444836,3.93333
/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0000.png,/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0003.png,481,394,1.60277,1.60277,0.889354,0.889354,403,352,48.5867,9.86651,36.7802,1.60875,37.6981,104,77,2251,344,62,61,248,231,405,354,1.50411,224465,48.2152,749.12,8.81737,29.8833,1.64813,30.7334,1,24,-1,5400,-1,24,12,126,90,249,221,36.6513,-1,185.104,2169.88,40.7915,98.8998,3.81227,105.604,0.543551,104,77,2251,335,58,57,324,161,228,213,42.4993,214709,2415.29,24148.1,713.751,2199.72,13.353,2308.81,0.453518,3.21667
/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0000.png,/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0003.png,238,223,0.474709,0.474709,0.440501,0.440501,218,207,2.99913,2.7106,6.42124,1.07189,6.62795,104,77,2251,344,62,61,248,231,222,207,1.50411,224465,3.6161,8.78204,3.52882,9.04321,1.19228,9.3415,1,,,,,,,,,,,,,,,,,,,,104,77,2251,345,60,60,374,187,160,160,6.56323,194293,449.351,3663.75,29.3295,76.03,2.98903,80.4829,0.577037,2.06667
/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0000.png,/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0003.png,238,222,0.461245,0.461245,0.430442,0.430442,221,213,426.911,6.78739,82.7008,0.931492,82.9088,104,77,2251,344,62,61,248,231,221,206,1.50411,224465,421.109,6403.55,6.11599,47.9274,1.24676,48.1753,1,,,,,,,,,,,,,,,,,,,,104,77,2251,339,55,54,350,174,152,149,940.731,125088,2359.43,12785.9,818.941,5799.47,10.9403,5855.74,0.585752,1.6
/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0000.png,/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0003.png,997,935,0.923908,0.923908,0.69195,0.69195,960,913,215.396,0.747819,2.52527,0.459819,2.54166,104,77,2251,344,62,61,248,231,953,901,1.50411,224465,220.394,3719.92,1.59453,5.585,0.705801,5.65534,1,24,-1,5400,-1,26,18,398,374,808,765,829.419,-1,1160.06,13765.9,505.903,3976.85,5.18374,4008.28,0.715386,104,77,2251,345,56,56,350,175,734,708,124.509,180834,2633.55,26903.2,1239.83,10739,7.89462,10809.5,0.63191,3.05
/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0000.png,/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0003.png,238,222,0.47414,0.47414,0.441877,0.441877,221,213,149.693,1.59245,4.57462,0.838503,4.63661,104,77,2251,344,62,61,248,231,220,205,1.50411,224465,135.944,2040.25,3.61391,9.69762,1.21222,9.9919,1,,,,,,,,,,,,,,,,,,,,104,77,2251,340,56,55,336,167,150,149,74.7377,174632,3377.57,40684.1,498.418,1254.57,10.9122,1346.36,0.5525,1.68333
/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0008.png,/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0009.png,2373,2278,0.693143,0.693143,0.560992,0.560992,2285,2275,6.01834,0.633415,1.39068,0.560853,1.39257,269,236,3806,1569,236,236,1563,1559,2291,2278,0.600623,68380.6,6.10798,37.8714,0.767331,1.40712,0.614697,1.41538,1,178,-1,7653,-1,104,98,524,478,1135,1101,168.745,-1,340.938,1355.38,302.391,1337.9,9.17395,1369.67,0.399174,269,236,3806,1576,188,188,1896,948,1991,1985,0.92237,67454.8,12.1201,49.8479,5.83622,21.3037,1.44089,21.7526,0.79596,9.61667
/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0008.png,/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0009.png,2774,2714,0.415149,0.415149,0.391016,0.391016,2715,2714,2.71066,0.401047,1.09277,0.38546,1.09288,269,236,3806,1569,236,236,1563,1559,2717,2712,0.600623,68380.6,2.59625,19.6809,0.526277,1.22937,0.463537,1.23097,1,178,-1,7653,-1,120,108,838,809,1959,1959,11.5243,-1,14.2137,36.081,12.1709,31.368,1.94879,32.9922,0.613209,269,236,3806,1572,197,197,1828,914,2174,2169,1.32108,64680.8,11.1936,39.2075,8.59917,30.396,1.64633,31.1813,0.686138,8.75
/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0008.png,/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0009.png,2613,2479,0.469201,0.469201,0.403924,0.403924,2480,2475,20.3465,0.416823,1.13493,0.398959,1.13507,269,236,3806,1569,236,236,1563,1559,2480,2476,0.600623,68380.6,20.3611,271.69,0.501679,1.26795,0.435342,1.26969,0.99966,178,-1,7653,-1,90,78,734,667,1474,1473,14367.7,-1,35302.1,47662.9,32752.3,46832,111.499,57088.5,0.474659,269,236,3806,1578,194,194,1860,930,2178,2178,1.42057,66700.9,22.9414,225.468,7.01199,31.2997,1.36586,31.8051,0.880325,9.5
/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0008.png,/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0009.png,2900,2818,0.525091,0.525091,0.434889,0.434889,2828,2812,9.61036,0.461072,1.2004,0.412958,1.20137,269,236,3806,1569,236,236,1563,1559,2835,2818,0.600623,68380.6,10.0039,108.308,0.551558,1.26201,0.481942,1.26393,1,178,-1,7653,-1,102,85,858,815,1882,1882,38.8353,-1,62.2563,220.418,44.7324,121.348,3.46467,128.176,0.56307,269,236,3806,1579,193,193,1840,920,2380,2344,1.87216,64670.3,18.0994,110.4,9.12008,41.2002,1.56837,41.8868,0.782546,9.83333
/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0008.png,/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0009.png,2498,2221,0.657792,0.657792,0.521207,0.521207,2230,2218,10.1879,0.642743,1.4533,0.517507,1.45868,269,236,3806,1569,236,236,1563,1559,2230,2221,0.600623,68380.6,9.90089,57.7338,0.728222,1.5415,0.56824,1.54978,1,178,-1,7653,-1,102,79,636,495,1110,1039,48.4951,-1,94.0397,158.674,86.4724,128.985,6.37435,151.841,0.419153,269,236,3806,1586,201,201,1860,930,2009,1981,0.941412,64888.7,16.1281,72.7321,6.02993,24.7768,1.3818,25.2092,0.843396,7.35
/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0008.png,/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0009.png,2332,2152,0.734532,0.734532,0.571224,0.571224,2159,2150,5.29135,0.666208,1.39359,0.549482,1.39847,269,236,3806,1569,236,236,1563,1559,2153,2150,0.600623,68380.6,5.51478,32.3586,0.825014,1.5992,0.62506,1.61166,1,178,-1,7653,-1,96,71,490,400,1045,983,186.303,-1,664.451,3871.4,660.078,3996.45,13.6681,4048.41,0.389194,269,236,3806,1573,165,163,1624,812,1532,1487,3.76051,65680.5,20.0522,60.2298,15.6789,49.6313,2.4354,51.3686,0.624083,9.4
/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0008.png,/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0009.png,2725,2463,0.903773,0.903773,0.683488,0.683488,2477,2457,13.6976,0.820054,1.49872,0.659999,1.50724,269,236,3806,1569,236,236,1563,1559,2461,2457,0.600623,68380.6,14.1531,175.78,0.972102,1.61948,0.727749,1.63782,1,178,-1,7653,-1,104,92,706,571,1139,975,128.144,-1,743.272,4848.66,770.474,5075.02,13.6031,5131.17,0.37339,269,236,3806,1576,177,177,1892,946,2200,2169,2.64022,65941.9,22.1883,214.282,7.91974,31.9019,1.74404,32.4944,0.842684,11.6333
/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0008.png,/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0009.png,2316,2040,1.0315,1.0315,0.694465,0.694465,2046,2038,6.73411,0.967423,1.75764,0.685391,1.78013,269,236,3806,1569,236,236,1563,1559,2048,2034,0.600623,68380.6,6.80654,24.2007,1.08543,1.86147,0.736568,1.89389,1,178,-1,7653,-1,108,74,474,335,564,382,251.806,-1,624.837,2981.82,667.929,3167.33,18.0646,3233.35,0.222063,269,236,3806,1571,201,201,1892,946,1809,1739,1.01157,67174.7,11.1547,30.4022,6.95273,23.6887,1.6164,24.2826,0.828615,7.95
/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0008.png,/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0009.png,2876,2697,1.06169,1.06169,0.709532,0.709532,2723,2690,7.95831,0.78115,1.53434,0.64065,1.54076,269,236,3806,1569,236,236,1563,1559,2689,2675,0.600623,68380.6,8.15593,118.469,1.24977,2.08875,0.795662,2.13756,1,178,-1,7653,-1,92,78,790,696,1502,1350,280.886,-1,331.251,819.186,346.838,834.722,10.5406,899.944,0.451169,269,236,3806,1567,202,202,1862,931,2520,2479,1.29444,66612.9,12.5185,128.933,5.57463,25.983,1.35354,26.3237,0.8801,10.75
/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0008.png,/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0009.png,2620,2421,0.966522,0.966522,0.682563,0.682563,2449,2411,31.7228,0.800985,1.50469,0.64483,1.51277,269,236,3806,1569,236,236,1563,1559,2424,2419,0.600623,68380.6,30.9757,367.922,0.965035,1.69766,0.701952,1.71793,1,178,-1,7653,-1,106,86,646,546,849,758,31.3068,-1,320.386,1251.45,336.257,1292.49,9.30136,1333.22,0.299523,269,236,3806,1579,200,200,1834,917,1878,1847,1.76784,66552.1,41.1444,386.723,10.7773,35.7049,2.08136,36.7491,0.770734,11.2
/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0009.png,/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0010.png,2186,2079,0.742562,0.742562,0.601695,0.601695,2079,2075,4.24435,0.718783,1.48232,0.579301,1.48887,271,222,4778,1753,219,219,1716,1703,2068,2053,1.06919,75915.2,5.32191,25.9167,1.29163,2.52173,0.835726,2.56263,1,101,-1,8420,-1,60,47,356,304,718,647,289.819,-1,358.29,1015.91,310.501,657.261,11.6716,722.035,0.280218,270,221,4778,1738,139,139,1874,936,1698,1677,18.9782,78908.5,20.0045,109.044,13.8715,41.1439,2.07487,42.8024,0.709131,10.1667
/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0009.png,/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0010.png,2025,1885,0.753147,0.753147,0.589185,0.589185,1888,1879,26.5983,0.725999,1.49254,0.584745,1.49921,271,222,4778,1753,219,219,1716,1703,1900,1875,1.06919,75915.2,26.5186,234.673,1.11006,1.74912,0.798081,1.77674,1,101,-1,8420,-1,44,32,268,202,639,551,12.4307,-1,7245.03,21224.6,7016.61,15758.6,45.4366,17232.4,0.269268,271,222,4778,1745,143,143,1856,926,1375,1373,23.4825,77688.9,61.3067,273.141,33.7965,94.9571,3.08941,99.8012,0.665845,9.35
/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0009.png,/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0010.png,2102,1955,0.765462,0.765462,0.603022,0.603022,1962,1954,16.4688,0.741413,1.46008,0.590836,1.46783,271,222,4778,1753,219,219,1716,1703,1978,1944,1.06919,75915.2,16.5113,101.874,1.20972,1.8967,0.839687,1.93248,1,101,-1,8420,-1,54,37,306,233,587,570,552.573,-1,1297.47,3287.18,1264.8,3311.02,21.1452,3536.99,0.23954,271,222,4778,1736,119,119,1976,988,1558,1550,3.02597,78558.1,21.8266,102.976,6.56368,12.5718,1.73971,13.466,0.781842,9.9
/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0009.png,/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0010.png,1937,1773,0.778391,0.778391,0.593412,0.593412,1783,1770,8.7819,0.77598,1.5901,0.593823,1.60051,271,222,4778,1753,219,219,1716,1703,1782,1761,1.06919,75915.2,9.61088,39.5439,1.42622,4.5217,0.854586,4.55771,1,101,-1,8420,-1,54,29,220,143,441,322,173.351,-1,287.709,545.601,307.714,558.364,13.5065,631.171,0.204397,271,222,4778,1724,142,142,1858,928,1422,1395,14.7737,77096.8,21.303,78.0035,12.0585,31.3432,2.02936,32.9095,0.728171,8.66667
/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0009.png,/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0010.png,2141,2060,0.823578,0.823578,0.614009,0.614009,2059,2049,27.0732,0.805154,1.67558,0.602507,1.6878,271,222,4778,1753,219,219,1716,1703,2061,2038,1.06919,75915.2,26.8699,413.46,1.16243,1.98408,0.811116,2.01496,0.9998,101,-1,8420,-1,56,52,334,300,656,604,195.853,-1,872.1,2479.34,888.797,2515.88,17.584,2662.52,0.260575,271,222,4778,1733,136,136,1890,945,1790,1775,6.96052,77808.9,29.5851,372.126,5.68879,14.2807,1.52419,14.8759,0.8767,10.4333
/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0009.png,/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0010.png,2325,2224,0.710214,0.710214,0.5827,0.5827,2237,2218,8.8791,0.666373,1.38598,0.56401,1.38975,271,222,4778,1753,219,219,1716,1703,2258,2212,1.06919,75915.2,9.29419,82.1294,1.00141,1.78927,0.761512,1.80528,1,101,-1,8420,-1,58,50,426,382,1391,1367,206.91,-1,227.55,782.193,158.885,404.725,6.73173,432.393,0.500204,271,222,4778,1745,141,141,1778,887,1554,1552,22.6716,79711.4,44.487,149.483,31.6501,82.3779,3.13817,87.1746,0.592274,10.3333
/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0009.png,/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0010.png,2514,2409,0.692669,0.692669,0.543261,0.543261,2435,2399,10.9863,0.636535,1.46175,0.525229,1.46598,271,222,4778,1753,219,219,1716,1703,2451,2392,1.06919,75915.2,10.6678,160.919,0.97016,2.09343,0.698716,2.11096,1,101,-1,8420,-1,60,41,550,501,1632,1603,107.165,-1,426.383,1453.46,390.101,1331.04,8.58011,1384.66,0.536832,271,222,4778,1733,141,141,1988,994,2105,2054,3.8178,76828.9,16.5734,178.062,6.00061,16.3949,1.48704,17.0051,0.815976,9.13333
/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0009.png,/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0010.png,2159,2041,0.622776,0.622776,0.533722,0.533722,2046,2038,332.867,0.588711,1.29101,0.518792,1.2929,271,222,4778,1753,219,219,1716,1703,2039,2021,1.06919,75915.2,330.784,8543.37,1.10291,1.99376,0.774419,2.02065,0.990251,101,-1,8420,-1,52,42,364,308,1033,953,63.804,-1,4383.64,14338.2,4450.87,14008.3,30.0919,14689.7,0.419909,271,222,4778,1755,135,135,1876,936,1627,1620,15.3448,78311.1,314.927,7771.14,12.9717,37.2142,1.96881,38.8075,0.838675,8.66667
/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0009.png,/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0010.png,1533,1520,0.59552,0.59552,0.513835,0.513835,1526,1520,1.42328,0.579942,1.28592,0.502855,1.28823,271,222,4778,1753,219,219,1716,1703,1531,1518,1.06919,75915.2,1.089,1.65515,1.06903,1.63187,0.791068,1.65539,1,,,,,,,,,,,,,,,,,,,,271,222,4778,1709,142,142,1808,904,1170,1169,14.1241,77608.9,17.0529,73.8076,14.3316,35.607,2.20137,37.6178,0.622936,6.68333
/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0009.png,/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0010.png,2027,1825,0.761844,0.761844,0.595961,0.595961,1838,1815,62.0127,0.717894,1.4941,0.578816,1.50056,271,222,4778,1753,219,219,1716,1703,1847,1810,1.06919,75915.2,54.5113,677.407,1.19108,2.23984,0.821253,2.27019,0.999841,101,-1,8420,-1,58,34,264,163,642,566,172.303,-1,813.784,4042.34,707.399,1007.2,18.5001,1220.37,0.291196,271,222,4778,1727,124,124,1986,993,1328,1324,4.44009,75753.9,66.1611,623.573,9.51585,20.7723,2.03394,22.0793,0.740506,6.68333
/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0008.png,/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0010.png,270,213,0.631875,0.631875,0.605564,0.605564,167,112,43478.2,55112.8,81284.2,147.221,98196.6,453,189,3806,531,88,58,179,121,160,103,2.20769,133782,43711.6,76320.9,55408.5,82096.7,147.431,99035.6,0.871706,,,,,,,,,,,,,,,,,,,,449,183,3806,528,59,58,386,193,105,104,238.698,106884,15694.7,62535.3,281.195,1310.36,9.20355,1338.42,0.725549,1.96667
/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0008.png,/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0010.png,319,218,0.792623,0.792623,0.662647,0.662647,158,153,12785.8,16.9554,31.624,2.71738,34.6948,453,189,3806,531,88,58,179,121,161,103,2.20769,133782,51721.9,83799.1,69355.8,91535.2,174.051,114834,0.844561,26,-1,7653,-1,24,0,26,3,31,7,46607.2,-1,108220,131847,97938.6,104662,249.081,143322,0.175967,448,186,3806,544,58,58,278,137,142,125,16.8074,117071,11670,47093.9,256.376,450.964,9.99998,514.149,0.905779,2.3
/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0008.png,/home/johannes/MultipleCueEstimation/Datasets/fountain-P11/0010.png,262,154,0.869999,0.869999,0.696233,0.696233,164,108,18557.3,13066.4,41600.8,46.9446,43603.2,453,189,3806,531,88,58,179,121,163,105,2.20769,133782,18768.6,54822.4,13227.4,42364.6,47.1626,44380.3,0.997369,26,-1,7653,-1,22,0,28,3,33,7,652.302,-1,61680.6,89932.5,71253.2,77658.9,214.115,105406,0.222792,449,186,3806,527,73,70,238,113,102,100,1064.6,128100,18521.2,56806.8,1142.93,5078.21,11.4347,5203.55,0.701141,2.61667
